old_product_id_to_delete,old_offer_id,correct_existing_product_id_to_keep,correct_offer_id,title,evidence,preview_status
online:pt:BR:JRD-7404126-44,JRD-7404126-44,online:pt:BR:JRD-7404126-44,JRD-7404126-44,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:JRD-7404126-45,JRD-7404126-45,online:pt:BR:JRD-7404126-45,JRD-7404126-45,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:JRD-7404126-46,JRD-7404126-46,online:pt:BR:JRD-7404126-46,JRD-7404126-46,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:JRD-8534238-OS,JRD-8534238-OS,online:pt:BR:JRD-8534238-OS,JRD-8534238-OS,Tênis Nike Air Jordan 4 Craft Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:JRD-9681118-OS,JRD-9681118-OS,online:pt:BR:JRD-9681118-OS,JRD-9681118-OS,Tênis Nike Air Jordan 1 Low SE Iced Lilac Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:KTH-4813662-OS,KTH-4813662-OS,online:pt:BR:KTH-4813662-OS,KTH-4813662-OS,Boné Kith Script Logo Classic Boné Nocturnal Branco/Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:KTH-4846430-OS,KTH-4846430-OS,online:pt:BR:KTH-4846430-OS,KTH-4846430-OS,Boné Kith Script Logo Classic Boné Stadium Branco/Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-3733854-L,LK-3733854-L,online:pt:BR:LK-3733854-L,LK-3733854-L,Define Jacket Nulu Rose/Gold,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-3733854-M,LK-3733854-M,online:pt:BR:LK-3733854-M,LK-3733854-M,Define Jacket Nulu Rose/Gold,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-3733854-S,LK-3733854-S,online:pt:BR:LK-3733854-S,LK-3733854-S,Define Jacket Nulu Rose/Gold,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-3733854-XL,LK-3733854-XL,online:pt:BR:LK-3733854-XL,LK-3733854-XL,Define Jacket Nulu Rose/Gold,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-3733854-XS,LK-3733854-XS,online:pt:BR:LK-3733854-XS,LK-3733854-XS,Define Jacket Nulu Rose/Gold,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-5524446-L,LK-5524446-L,online:pt:BR:LK-5524446-L,LK-5524446-L,Accolade Straight Leg Sweatpant - Charcoal Green verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-5524446-M,LK-5524446-M,online:pt:BR:LK-5524446-M,LK-5524446-M,Accolade Straight Leg Sweatpant - Charcoal Green verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-5524446-S,LK-5524446-S,online:pt:BR:LK-5524446-S,LK-5524446-S,Accolade Straight Leg Sweatpant - Charcoal Green verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-5524446-XL,LK-5524446-XL,online:pt:BR:LK-5524446-XL,LK-5524446-XL,Accolade Straight Leg Sweatpant - Charcoal Green verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-5524446-XS,LK-5524446-XS,online:pt:BR:LK-5524446-XS,LK-5524446-XS,Accolade Straight Leg Sweatpant - Charcoal Green verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-34,LK-7103966-34,online:pt:BR:LK-7103966-34,LK-7103966-34,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-35,LK-7103966-35,online:pt:BR:LK-7103966-35,LK-7103966-35,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-36,LK-7103966-36,online:pt:BR:LK-7103966-36,LK-7103966-36,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-37,LK-7103966-37,online:pt:BR:LK-7103966-37,LK-7103966-37,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-38,LK-7103966-38,online:pt:BR:LK-7103966-38,LK-7103966-38,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-39,LK-7103966-39,online:pt:BR:LK-7103966-39,LK-7103966-39,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-40,LK-7103966-40,online:pt:BR:LK-7103966-40,LK-7103966-40,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-41,LK-7103966-41,online:pt:BR:LK-7103966-41,LK-7103966-41,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-415,LK-7103966-415,online:pt:BR:LK-7103966-415,LK-7103966-415,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LK-7103966-43,LK-7103966-43,online:pt:BR:LK-7103966-43,LK-7103966-43,Onitsuka Tiger Mexico 66 White Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LLM-2319326-L,LLM-2319326-L,online:pt:BR:LLM-2319326-L,LLM-2319326-L,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LLM-2319326-M,LLM-2319326-M,online:pt:BR:LLM-2319326-M,LLM-2319326-M,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LLM-2319326-S,LLM-2319326-S,online:pt:BR:LLM-2319326-S,LLM-2319326-S,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LLM-2319326-XS,LLM-2319326-XS,online:pt:BR:LLM-2319326-XS,LLM-2319326-XS,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LLM-4879198-OS,LLM-4879198-OS,online:pt:BR:LLM-4879198-OS,LLM-4879198-OS,Boné Lululemon Tennis Club Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:LLM-4911966-OS,LLM-4911966-OS,online:pt:BR:LLM-4911966-OS,LLM-4911966-OS,Boné Lululemon Tennis Club Off White,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-34,NB-0058078-34,online:pt:BR:NB-0058078-34,NB-0058078-34,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-35,NB-0058078-35,online:pt:BR:NB-0058078-35,NB-0058078-35,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-36,NB-0058078-36,online:pt:BR:NB-0058078-36,NB-0058078-36,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-37,NB-0058078-37,online:pt:BR:NB-0058078-37,NB-0058078-37,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-38,NB-0058078-38,online:pt:BR:NB-0058078-38,NB-0058078-38,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-39,NB-0058078-39,online:pt:BR:NB-0058078-39,NB-0058078-39,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-40,NB-0058078-40,online:pt:BR:NB-0058078-40,NB-0058078-40,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-41,NB-0058078-41,online:pt:BR:NB-0058078-41,NB-0058078-41,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-42,NB-0058078-42,online:pt:BR:NB-0058078-42,NB-0058078-42,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-43,NB-0058078-43,online:pt:BR:NB-0058078-43,NB-0058078-43,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0058078-44,NB-0058078-44,online:pt:BR:NB-0058078-44,NB-0058078-44,Tênis New Balance 990v6 Made in USA 'Triple Black',correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-34,NB-0254942-34,online:pt:BR:NB-0254942-34,NB-0254942-34,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-35,NB-0254942-35,online:pt:BR:NB-0254942-35,NB-0254942-35,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-36,NB-0254942-36,online:pt:BR:NB-0254942-36,NB-0254942-36,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-37,NB-0254942-37,online:pt:BR:NB-0254942-37,NB-0254942-37,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-38,NB-0254942-38,online:pt:BR:NB-0254942-38,NB-0254942-38,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-39,NB-0254942-39,online:pt:BR:NB-0254942-39,NB-0254942-39,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-40,NB-0254942-40,online:pt:BR:NB-0254942-40,NB-0254942-40,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-41,NB-0254942-41,online:pt:BR:NB-0254942-41,NB-0254942-41,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-42,NB-0254942-42,online:pt:BR:NB-0254942-42,NB-0254942-42,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-43,NB-0254942-43,online:pt:BR:NB-0254942-43,NB-0254942-43,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-0254942-44,NB-0254942-44,online:pt:BR:NB-0254942-44,NB-0254942-44,Tênis New Balance 204L Cortado Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-34,NB-1467358-34,online:pt:BR:NB-1467358-34,NB-1467358-34,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-35,NB-1467358-35,online:pt:BR:NB-1467358-35,NB-1467358-35,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-36,NB-1467358-36,online:pt:BR:NB-1467358-36,NB-1467358-36,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-37,NB-1467358-37,online:pt:BR:NB-1467358-37,NB-1467358-37,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-38,NB-1467358-38,online:pt:BR:NB-1467358-38,NB-1467358-38,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-39,NB-1467358-39,online:pt:BR:NB-1467358-39,NB-1467358-39,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-40,NB-1467358-40,online:pt:BR:NB-1467358-40,NB-1467358-40,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-41,NB-1467358-41,online:pt:BR:NB-1467358-41,NB-1467358-41,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-42,NB-1467358-42,online:pt:BR:NB-1467358-42,NB-1467358-42,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-43,NB-1467358-43,online:pt:BR:NB-1467358-43,NB-1467358-43,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1467358-44,NB-1467358-44,online:pt:BR:NB-1467358-44,NB-1467358-44,Tênis New Balance 204L Year of the Horse Tan Verde,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1663966-34,NB-1663966-34,online:pt:BR:NB-1663966-34,NB-1663966-34,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1663966-35,NB-1663966-35,online:pt:BR:NB-1663966-35,NB-1663966-35,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1663966-36,NB-1663966-36,online:pt:BR:NB-1663966-36,NB-1663966-36,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1663966-37,NB-1663966-37,online:pt:BR:NB-1663966-37,NB-1663966-37,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1663966-38,NB-1663966-38,online:pt:BR:NB-1663966-38,NB-1663966-38,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1663966-39,NB-1663966-39,online:pt:BR:NB-1663966-39,NB-1663966-39,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-1663966-40,NB-1663966-40,online:pt:BR:NB-1663966-40,NB-1663966-40,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-34,NB-2384862-34,online:pt:BR:NB-2384862-34,NB-2384862-34,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-35,NB-2384862-35,online:pt:BR:NB-2384862-35,NB-2384862-35,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-36,NB-2384862-36,online:pt:BR:NB-2384862-36,NB-2384862-36,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-37,NB-2384862-37,online:pt:BR:NB-2384862-37,NB-2384862-37,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-38,NB-2384862-38,online:pt:BR:NB-2384862-38,NB-2384862-38,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-39,NB-2384862-39,online:pt:BR:NB-2384862-39,NB-2384862-39,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-40,NB-2384862-40,online:pt:BR:NB-2384862-40,NB-2384862-40,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-41,NB-2384862-41,online:pt:BR:NB-2384862-41,NB-2384862-41,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-42,NB-2384862-42,online:pt:BR:NB-2384862-42,NB-2384862-42,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-43,NB-2384862-43,online:pt:BR:NB-2384862-43,NB-2384862-43,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-2384862-44,NB-2384862-44,online:pt:BR:NB-2384862-44,NB-2384862-44,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:NB-7961182-34,NB-7961182-34,online:pt:BR:NB-7961182-34,NB-7961182-34,Tênis New Balance 204L Year of the Horse White Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
