old_product_id,old_offer_id,new_product_id,new_offer_id,title,resolution_reason,execution_status,insert_status,delete_status,error_class
online:pt:BR:JRD-7404126-37,JRD-7404126-37,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-38,JRD-7404126-38,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-39,JRD-7404126-39,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-40,JRD-7404126-40,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-41,JRD-7404126-41,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-42,JRD-7404126-42,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-43,JRD-7404126-43,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-44,JRD-7404126-44,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-45,JRD-7404126-45,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-7404126-46,JRD-7404126-46,,,Tênis Nike Air Jordan 4 Retro OG SP Brick By Brick Camurça Firewood Vermelho,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-8534238-OS,JRD-8534238-OS,,,Tênis Nike Air Jordan 4 Craft Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:JRD-9681118-OS,JRD-9681118-OS,,,Tênis Nike Air Jordan 1 Low SE Iced Lilac Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:KTH-4813662-OS,KTH-4813662-OS,,,Boné Kith Script Logo Classic Boné Nocturnal Branco/Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:KTH-4846430-OS,KTH-4846430-OS,,,Boné Kith Script Logo Classic Boné Stadium Branco/Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-3733854-L,LK-3733854-L,,,Define Jacket Nulu Rose/Gold,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-3733854-M,LK-3733854-M,,,Define Jacket Nulu Rose/Gold,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-3733854-S,LK-3733854-S,,,Define Jacket Nulu Rose/Gold,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-3733854-XL,LK-3733854-XL,,,Define Jacket Nulu Rose/Gold,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-3733854-XS,LK-3733854-XS,,,Define Jacket Nulu Rose/Gold,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-5524446-L,LK-5524446-L,,,Accolade Straight Leg Sweatpant - Charcoal Green verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-5524446-M,LK-5524446-M,,,Accolade Straight Leg Sweatpant - Charcoal Green verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-5524446-S,LK-5524446-S,,,Accolade Straight Leg Sweatpant - Charcoal Green verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-5524446-XL,LK-5524446-XL,,,Accolade Straight Leg Sweatpant - Charcoal Green verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-5524446-XS,LK-5524446-XS,,,Accolade Straight Leg Sweatpant - Charcoal Green verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-34,LK-7103966-34,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-35,LK-7103966-35,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-36,LK-7103966-36,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-37,LK-7103966-37,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-38,LK-7103966-38,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-39,LK-7103966-39,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-40,LK-7103966-40,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-41,LK-7103966-41,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-415,LK-7103966-415,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LK-7103966-43,LK-7103966-43,,,Onitsuka Tiger Mexico 66 White Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LLM-2319326-L,LLM-2319326-L,,,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LLM-2319326-M,LLM-2319326-M,,,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LLM-2319326-S,LLM-2319326-S,,,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LLM-2319326-XS,LLM-2319326-XS,,,Jaqueta Lululemon Define Cropped Nulu Light Ivory/Gold/Gold Off White,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LLM-4879198-OS,LLM-4879198-OS,,,Boné Lululemon Tennis Club Azul,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:LLM-4911966-OS,LLM-4911966-OS,,,Boné Lululemon Tennis Club Off White,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-34,NB-0058078-34,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-35,NB-0058078-35,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-36,NB-0058078-36,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-37,NB-0058078-37,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-38,NB-0058078-38,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-39,NB-0058078-39,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-40,NB-0058078-40,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-41,NB-0058078-41,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-42,NB-0058078-42,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-43,NB-0058078-43,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0058078-44,NB-0058078-44,,,Tênis New Balance 990v6 Made in USA 'Triple Black',no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-34,NB-0254942-34,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-35,NB-0254942-35,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-36,NB-0254942-36,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-37,NB-0254942-37,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-38,NB-0254942-38,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-39,NB-0254942-39,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-40,NB-0254942-40,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-41,NB-0254942-41,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-42,NB-0254942-42,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-43,NB-0254942-43,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-0254942-44,NB-0254942-44,,,Tênis New Balance 204L Cortado Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-34,NB-1467358-34,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-35,NB-1467358-35,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-36,NB-1467358-36,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-37,NB-1467358-37,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-38,NB-1467358-38,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-39,NB-1467358-39,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-40,NB-1467358-40,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-41,NB-1467358-41,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-42,NB-1467358-42,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-43,NB-1467358-43,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1467358-44,NB-1467358-44,,,Tênis New Balance 204L Year of the Horse Tan Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1663966-34,NB-1663966-34,,,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1663966-35,NB-1663966-35,,,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1663966-36,NB-1663966-36,,,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1663966-37,NB-1663966-37,,,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1663966-38,NB-1663966-38,,,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1663966-39,NB-1663966-39,,,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-1663966-40,NB-1663966-40,,,Tênis New Balance 530 Turtledove Mushroom Mesh Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-34,NB-2384862-34,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-35,NB-2384862-35,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-36,NB-2384862-36,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-37,NB-2384862-37,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-38,NB-2384862-38,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-39,NB-2384862-39,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-40,NB-2384862-40,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-41,NB-2384862-41,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-42,NB-2384862-42,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-43,NB-2384862-43,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-2384862-44,NB-2384862-44,,,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-34,NB-7961182-34,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-35,NB-7961182-35,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-36,NB-7961182-36,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-37,NB-7961182-37,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-38,NB-7961182-38,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-39,NB-7961182-39,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-40,NB-7961182-40,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-41,NB-7961182-41,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-42,NB-7961182-42,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-43,NB-7961182-43,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-7961182-44,NB-7961182-44,,,Tênis New Balance 204L Year of the Horse White Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-34,NB-8518238-34,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-35,NB-8518238-35,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-36,NB-8518238-36,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-37,NB-8518238-37,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-38,NB-8518238-38,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-39,NB-8518238-39,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-40,NB-8518238-40,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-41,NB-8518238-41,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-42,NB-8518238-42,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-43,NB-8518238-43,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-8518238-44,NB-8518238-44,,,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-34,NB-9796190-34,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-35,NB-9796190-35,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-36,NB-9796190-36,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-37,NB-9796190-37,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-38,NB-9796190-38,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-39,NB-9796190-39,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-40,NB-9796190-40,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-41,NB-9796190-41,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-42,NB-9796190-42,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-43,NB-9796190-43,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NB-9796190-44,NB-9796190-44,,,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-37,NKE-8150622-37,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-38,NKE-8150622-38,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-39,NKE-8150622-39,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-40,NKE-8150622-40,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-41,NKE-8150622-41,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-42,NKE-8150622-42,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-43,NKE-8150622-43,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-44,NKE-8150622-44,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-8150622-45,NKE-8150622-45,,,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-34,NKE-9054174-34,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-35,NKE-9054174-35,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-36,NKE-9054174-36,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-37,NKE-9054174-37,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-38,NKE-9054174-38,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-39,NKE-9054174-39,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-40,NKE-9054174-40,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-41,NKE-9054174-41,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-42,NKE-9054174-42,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-43,NKE-9054174-43,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-44,NKE-9054174-44,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-45,NKE-9054174-45,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKE-9054174-46,NKE-9054174-46,,,Tênis Nike Mind 002 Light Khaki Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-33,NKS-1065310-33,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-34,NKS-1065310-34,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-35,NKS-1065310-35,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
