product_id,offer_id,title,priority,bucket,execution_status,delete_status,verified_absent_live,error_class
online:pt:BR:LIA_JR5763,LIA_JR5763,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR5764,LIA_JR5764,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR5765,LIA_JR5765,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR5766,LIA_JR5766,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7032,LIA_JR7032,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7033,LIA_JR7033,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7034,LIA_JR7034,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7035,LIA_JR7035,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7036,LIA_JR7036,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7037,LIA_JR7037,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7038,LIA_JR7038,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7039,LIA_JR7039,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR7040,LIA_JR7040,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8167-1,LIA_JR8167-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8167-2,LIA_JR8167-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8167-3,LIA_JR8167-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8167-4,LIA_JR8167-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8167-5,LIA_JR8167-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8167-6,LIA_JR8167-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8167-7,LIA_JR8167-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JR8179-1,LIA_JR8179-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-34,LIA_JS3886-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-35,LIA_JS3886-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-36,LIA_JS3886-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-37,LIA_JS3886-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-38,LIA_JS3886-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-39,LIA_JS3886-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-40,LIA_JS3886-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-41,LIA_JS3886-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-42,LIA_JS3886-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-43,LIA_JS3886-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3886-44,LIA_JS3886-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-1,LIA_JS3931-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-2,LIA_JS3931-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-3,LIA_JS3931-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-4,LIA_JS3931-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-5,LIA_JS3931-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-6,LIA_JS3931-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-7,LIA_JS3931-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-8,LIA_JS3931-8,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_JS3931-9,LIA_JS3931-9,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KAWS001,LIA_KAWS001,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KAWS005,LIA_KAWS005,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KAWS008,LIA_KAWS008,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KAWS010,LIA_KAWS010,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KAWS011,LIA_KAWS011,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KAWS016,LIA_KAWS016,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-34,LIA_KI3582-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-35,LIA_KI3582-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-36,LIA_KI3582-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-37,LIA_KI3582-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-38,LIA_KI3582-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-39,LIA_KI3582-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-40,LIA_KI3582-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-41,LIA_KI3582-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_KI3582-42,LIA_KI3582-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-37,LIA_MR530AA-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-38,LIA_MR530AA-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-39,LIA_MR530AA-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-40,LIA_MR530AA-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-41,LIA_MR530AA-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-42,LIA_MR530AA-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-43,LIA_MR530AA-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530AA-44,LIA_MR530AA-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530KA-1,LIA_MR530KA-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530KA-2,LIA_MR530KA-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530KA-3,LIA_MR530KA-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530KA-4,LIA_MR530KA-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530KA-5,LIA_MR530KA-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530TA-1,LIA_MR530TA-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530TA-2,LIA_MR530TA-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530TA-3,LIA_MR530TA-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530TA-4,LIA_MR530TA-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530TA-5,LIA_MR530TA-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530TA-6,LIA_MR530TA-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_MR530TA-7,LIA_MR530TA-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_PEACKTALK1-1,LIA_PEACKTALK1-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_PEACKTALK1-2,LIA_PEACKTALK1-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_PEACKTALK1-3,LIA_PEACKTALK1-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_RH14,LIA_RH14,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_RH16,LIA_RH16,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_RH17,LIA_RH17,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_RH22,LIA_RH22,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_RH24-1,LIA_RH24-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_RH24-2,LIA_RH24-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLBCS,LIA_SLBCS,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRBVNV-1,LIA_SLCRBVNV-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRBVNV-2,LIA_SLCRBVNV-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRBVNV-3,LIA_SLCRBVNV-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRBVNV-4,LIA_SLCRBVNV-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRBVOW-1,LIA_SLCRBVOW-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRBVOW-2,LIA_SLCRBVOW-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRBVOW-3,LIA_SLCRBVOW-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRCVNV-1,LIA_SLCRCVNV-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRCVNV-2,LIA_SLCRCVNV-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLCRCVNV-3,LIA_SLCRCVNV-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLFTPVNV-1,LIA_SLFTPVNV-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLFTPVOW-1,LIA_SLFTPVOW-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLFTPVOW-2,LIA_SLFTPVOW-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLFTSVOW-1,LIA_SLFTSVOW-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLFTSVOW-2,LIA_SLFTSVOW-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLFTSVOW-3,LIA_SLFTSVOW-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLPTMCS-1,LIA_SLPTMCS-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLPTMCS-2,LIA_SLPTMCS-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLSTMCS-1,LIA_SLSTMCS-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SLSTMCS-2,LIA_SLSTMCS-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SS26AH029,LIA_SS26AH029,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST51,LIA_ST51,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST52,LIA_ST52,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST53,LIA_ST53,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST54,LIA_ST54,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST55,LIA_ST55,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST56,LIA_ST56,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST57,LIA_ST57,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST58,LIA_ST58,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST59,LIA_ST59,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST60,LIA_ST60,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST61,LIA_ST61,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST62,LIA_ST62,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST78,LIA_ST78,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST79,LIA_ST79,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST80,LIA_ST80,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST81,LIA_ST81,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_ST82,LIA_ST82,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_STUNT2-1,LIA_STUNT2-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_STUNT2-2,LIA_STUNT2-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_STUNT2-3,LIA_STUNT2-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_STUNT3-1,LIA_STUNT3-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_STUNT3-2,LIA_STUNT3-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_STUNT3-3,LIA_STUNT3-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_SUPSS2504,LIA_SUPSS2504,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-34,LIA_U1906LAE-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-35,LIA_U1906LAE-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-36,LIA_U1906LAE-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-37,LIA_U1906LAE-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-38,LIA_U1906LAE-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-39,LIA_U1906LAE-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-40,LIA_U1906LAE-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-41,LIA_U1906LAE-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-42,LIA_U1906LAE-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-43,LIA_U1906LAE-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LAE-44,LIA_U1906LAE-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-34,LIA_U1906LNS-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-35,LIA_U1906LNS-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-36,LIA_U1906LNS-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-37,LIA_U1906LNS-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-38,LIA_U1906LNS-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-39,LIA_U1906LNS-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-40,LIA_U1906LNS-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-41,LIA_U1906LNS-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-42,LIA_U1906LNS-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-43,LIA_U1906LNS-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNS-44,LIA_U1906LNS-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-1,LIA_U1906LNT-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-10,LIA_U1906LNT-10,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-11,LIA_U1906LNT-11,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-2,LIA_U1906LNT-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-3,LIA_U1906LNT-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-4,LIA_U1906LNT-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-5,LIA_U1906LNT-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-6,LIA_U1906LNT-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-7,LIA_U1906LNT-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-8,LIA_U1906LNT-8,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNT-9,LIA_U1906LNT-9,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-1,LIA_U1906LNU-1,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-10,LIA_U1906LNU-10,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-11,LIA_U1906LNU-11,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-2,LIA_U1906LNU-2,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-3,LIA_U1906LNU-3,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-4,LIA_U1906LNU-4,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-5,LIA_U1906LNU-5,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-6,LIA_U1906LNU-6,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-7,LIA_U1906LNU-7,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-8,LIA_U1906LNU-8,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LNU-9,LIA_U1906LNU-9,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-34,LIA_U1906LOC-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-35,LIA_U1906LOC-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-36,LIA_U1906LOC-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-37,LIA_U1906LOC-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-38,LIA_U1906LOC-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-39,LIA_U1906LOC-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-40,LIA_U1906LOC-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-41,LIA_U1906LOC-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-42,LIA_U1906LOC-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-43,LIA_U1906LOC-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U1906LOC-44,LIA_U1906LOC-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U204L1KP-34,LIA_U204L1KP-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U204L1KP-35,LIA_U204L1KP-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U204L1KP-36,LIA_U204L1KP-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U204L1KP-37,LIA_U204L1KP-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U204L1KP-38,LIA_U204L1KP-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:LIA_U204L1KP-39,LIA_U204L1KP-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
