priority,product_id,offer_id,reconciliation_offer_id,channel,title,action,reason,has_online_counterpart,has_local_counterpart,matches_shopify_sku,matches_shopify_variant_id,approval_status
P1,local:pt:BR:LIA_DA6672-200-44,LIA_DA6672-200-44,DA6672-200-44,local,Tenis Nike Craft General Purpose Shoe Tom Sachs,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-34,LIA_DA6672-201-34,DA6672-201-34,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-35,LIA_DA6672-201-35,DA6672-201-35,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-36,LIA_DA6672-201-36,DA6672-201-36,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-37,LIA_DA6672-201-37,DA6672-201-37,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-38,LIA_DA6672-201-38,DA6672-201-38,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-39,LIA_DA6672-201-39,DA6672-201-39,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-40,LIA_DA6672-201-40,DA6672-201-40,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-41,LIA_DA6672-201-41,DA6672-201-41,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-42,LIA_DA6672-201-42,DA6672-201-42,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-43,LIA_DA6672-201-43,DA6672-201-43,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-201-44,LIA_DA6672-201-44,DA6672-201-44,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-34,LIA_DA6672-700-34,DA6672-700-34,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-35,LIA_DA6672-700-35,DA6672-700-35,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-36,LIA_DA6672-700-36,DA6672-700-36,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-37,LIA_DA6672-700-37,DA6672-700-37,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-38,LIA_DA6672-700-38,DA6672-700-38,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-39,LIA_DA6672-700-39,DA6672-700-39,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-40,LIA_DA6672-700-40,DA6672-700-40,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-41,LIA_DA6672-700-41,DA6672-700-41,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-42,LIA_DA6672-700-42,DA6672-700-42,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_DA6672-700-43,LIA_DA6672-700-43,DA6672-700-43,local,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,investigate_or_suppress_local_orphan_preview_only,local_offer_id_not_found_after_lia_normalization_in_shopify_sku_or_variant_ids,False,True,False,False,preview_only_requires_explicit_cleanup_approval
